dataset,hardness_metric,random_seed,weighting_strategy,ks_mean,ks_std
NewThyroid1,N1,116740,curriculum,0.6598932676518884,0.1189479581144674
NewThyroid1,N1,116740,static,0.6635878489326766,0.087071713813444
NewThyroid1,N1,116740,self_paced,0.4983579638752052,0.1082826028233359
NewThyroid1,N1,26226,curriculum,0.585591133004926,0.1263716231674159
NewThyroid1,N1,26226,static,0.5868226600985221,0.129715819829159
NewThyroid1,N1,26226,self_paced,0.4743431855500821,0.0758611915196023
NewThyroid1,N2,670488,curriculum,0.5523399014778325,0.1258665475313335
NewThyroid1,N2,670488,static,0.5734811165845648,0.1159787911473882
NewThyroid1,N2,670488,self_paced,0.5396141215106732,0.1216231297947636
NewThyroid1,N2,116740,curriculum,0.5041050903119869,0.1109734311368982
NewThyroid1,N2,116740,static,0.5732758620689655,0.0909351633639781
NewThyroid1,N2,116740,self_paced,0.5779967159277504,0.1387071078867491
NewThyroid1,N2,26226,curriculum,0.5572660098522167,0.1035038506986585
NewThyroid1,N2,26226,static,0.5771756978653529,0.1038814983243768
NewThyroid1,N2,26226,self_paced,0.4811165845648604,0.0873420068644459
NewThyroid1,LSC,670488,curriculum,0.4948686371100164,0.1550524999085682
NewThyroid1,LSC,670488,static,0.5913382594417077,0.1025535449561536
NewThyroid1,LSC,670488,self_paced,0.5309934318555009,0.0854541871044026
NewThyroid1,LSC,116740,curriculum,0.5225779967159278,0.1089087500139714
NewThyroid1,LSC,116740,static,0.6018062397372743,0.1065055377135883
NewThyroid1,LSC,116740,self_paced,0.452175697865353,0.132489683201287
NewThyroid1,LSC,26226,curriculum,0.5560344827586207,0.1054203257477757
NewThyroid1,LSC,26226,static,0.5697865353037767,0.099142817926312
NewThyroid1,LSC,26226,self_paced,0.5030788177339901,0.0822538104382921
NewThyroid1,LSR,670488,curriculum,0.4979474548440065,0.1702845693660654
NewThyroid1,LSR,670488,static,0.4770114942528735,0.1859968356389761
NewThyroid1,LSR,670488,self_paced,0.4373973727422003,0.1382557912006518
NewThyroid1,LSR,116740,curriculum,0.5367405582922825,0.1088013511112302
NewThyroid1,LSR,116740,static,0.5695812807881774,0.1099645200840692
NewThyroid1,LSR,116740,self_paced,0.5322249589490969,0.1033074748130963
NewThyroid1,LSR,26226,curriculum,0.5511083743842365,0.1139584087457335
NewThyroid1,LSR,26226,static,0.5022577996715928,0.1523620458958534
NewThyroid1,LSR,26226,self_paced,0.5188834154351396,0.0990305711112989
NewThyroid1,Harmfulness,670488,curriculum,0.6018062397372743,0.1067307692190909
NewThyroid1,Harmfulness,670488,static,0.5096469622331692,0.1900112568239253
NewThyroid1,Harmfulness,670488,self_paced,0.4480706075533662,0.1029275164286744
NewThyroid1,Harmfulness,116740,curriculum,0.5970853858784894,0.1317012844326642
NewThyroid1,Harmfulness,116740,static,0.5576765188834155,0.1713762127180259
NewThyroid1,Harmfulness,116740,self_paced,0.5761494252873564,0.1410809413928335
NewThyroid1,Harmfulness,26226,curriculum,0.5574712643678161,0.1122552689763343
NewThyroid1,Harmfulness,26226,static,0.5166256157635468,0.1640779743075687
NewThyroid1,Harmfulness,26226,self_paced,0.5139573070607554,0.1097687639695651
NewThyroid1,F1,670488,curriculum,0.5591133004926109,0.1035166714238298
NewThyroid1,F1,670488,static,0.5229885057471265,0.1226996318097479
NewThyroid1,F1,670488,self_paced,0.47188013136289,0.1201847130093592
NewThyroid1,F1,116740,curriculum,0.5194991789819375,0.1171341681731226
NewThyroid1,F1,116740,static,0.5110837438423647,0.163870248632636
NewThyroid1,F1,116740,self_paced,0.5545977011494253,0.0651649954551256
NewThyroid1,F1,26226,curriculum,0.5642446633825945,0.0963938230666612
NewThyroid1,F1,26226,static,0.485016420361248,0.1207093761464444
NewThyroid1,F1,26226,self_paced,0.4846059113300492,0.1036673485725087
NewThyroid1,F2,670488,curriculum,0.4704433497536945,0.1318788614698457
NewThyroid1,F2,670488,static,0.5798440065681444,0.088073323062994
NewThyroid1,F2,670488,self_paced,0.4913793103448275,0.0821684868792932
NewThyroid1,F2,116740,curriculum,0.5197044334975369,0.0860190305772978
NewThyroid1,F2,116740,static,0.5320197044334976,0.0844681561628438
NewThyroid1,F2,116740,self_paced,0.5860016420361248,0.1453574453853707
NewThyroid1,F2,26226,curriculum,0.548440065681445,0.0750445989826387
NewThyroid1,F2,26226,static,0.562192118226601,0.1132843165078524
NewThyroid1,F2,26226,self_paced,0.4924055829228242,0.0591236335842
NewThyroid1,F3,670488,curriculum,0.5695812807881774,0.0965231046940667
NewThyroid1,F3,670488,static,0.4895320197044335,0.1149412458877509
NewThyroid1,F3,670488,self_paced,0.4351395730706076,0.074825335895333
NewThyroid1,F3,116740,curriculum,0.4776272577996716,0.0834578591063668
NewThyroid1,F3,116740,static,0.55316091954023,0.0917368289546458
NewThyroid1,F3,116740,self_paced,0.5004105090311987,0.1004950926424387
NewThyroid1,F3,26226,curriculum,0.4936371100164203,0.1004919484534444
NewThyroid1,F3,26226,static,0.4993842364532019,0.1062633769822881
NewThyroid1,F3,26226,self_paced,0.5225779967159278,0.0861619243082677
NewThyroid1,F4,670488,curriculum,0.4675697865353038,0.1240416738736411
NewThyroid1,F4,670488,static,0.4685960591133005,0.1019561389822576
NewThyroid1,F4,670488,self_paced,0.556855500821018,0.1076216973552045
NewThyroid1,F4,116740,curriculum,0.4178981937602627,0.1306399441584391
NewThyroid1,F4,116740,static,0.5010262725779967,0.0839350440500506
NewThyroid1,F4,116740,self_paced,0.520320197044335,0.0990333362915755
NewThyroid1,F4,26226,curriculum,0.4956896551724137,0.1010721671048392
NewThyroid1,F4,26226,static,0.5314039408866995,0.0875041671018813
NewThyroid1,F4,26226,self_paced,0.5110837438423644,0.0996801813089589
